stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,51.98,0,0,2.18,4.26,1.46,0.99,0
3dpf,101.69,0,1.12,2.02,0.55,1.36,0.33,1.67
5dpf,207.72,0.84,0,5.73,0.6,12.42,3.12,8.28
10dpf,109.7,2.64,11.3,5.92,0,0,0,0
