stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,14.48,0
16hpf,0,0,0,0,0,0,0,1.72,0
19hpf,0,0,0,0,0,0,0,0,9.38
24hpf,0,0,0,0,0.86,0,0,11.42,1.12
2dpf,10.31,0.68,31.44,0.97,1.48,6.56,0.73,9.25,6.07
3dpf,1.46,0.48,11.58,0,0,2.57,0,0,0.3
5dpf,0.39,0.86,3.46,2.18,0,2.59,0,6.81,8.46
10dpf,0.68,0.93,8.75,0.44,0.4,0,0,15.09,0
