stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.82,0.68,1.09,0.78,2.19,0.87,11.96
3dpf,11.08,0.84,1.4,1.68,3.18,0,2.81
5dpf,2.59,0.3,12.05,2.69,11.31,0.86,27.24
10dpf,4.55,0.96,2.76,2.52,1.24,0,3.79
