stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,1.78,0,0,0,0,0,15.72,0,0,0
24hpf,21.01,0,0,0,0.87,2.47,83.77,0,0.99,0
2dpf,118.58,0,2.18,1.38,13.79,20.63,148.44,0,5.08,1.62
3dpf,2224.7,1.22,3.62,0.77,1.5,29.85,1.62,0,3.33,4.51
5dpf,127.15,2.12,6.95,12.28,7.41,81.51,38.83,0.44,15.35,28.47
10dpf,2578.26,11.29,7.1,14.42,3.05,56.06,29.62,0,19.06,11.13
