stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0,0,0,0
2dpf,0,0,0.71,0.54,0.59,0,0.68
3dpf,1.46,0.46,1.39,0,0,0,0.55
5dpf,0,0,0.8,0,0,0.48,0.63
10dpf,0.44,0,0,0,0,0,0
