stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.03,1.58,1.93,5.78,0.53,0
3dpf,2.63,0,0,1.84,0,0
5dpf,0.68,0,0,1.79,0,0.84
10dpf,3.27,0,0.57,1.68,0.51,0
