stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,12.86,0,0,0,0,0,0,0,0
2dpf,34.24,0,0,2.4,6.53,0,0,4.54,4.06
3dpf,472.14,0,0.6,0,5.82,0,0,0,0
5dpf,11.06,0,1.66,1.7,7.52,0.82,0.98,0,1.72
10dpf,180.2,1.2,0.45,0,4.01,0,0,0.55,0
