stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.95,0,0,0,0
2dpf,0,0,0,16.5,1.43,0,0.59,22.13
3dpf,1.98,0,0.67,3.88,0,0.41,0,6.1
5dpf,0.33,0.29,4.64,1.85,0,2.18,0.64,21.22
10dpf,0,0,1.17,0.91,0.6,0,0,10.99
