stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.75,1.64,0.83,0.54,2.03,1.02,0.94
3dpf,1.91,0,0,0,0.82,0.34,0.43
5dpf,0,0.35,0,0,0,0.34,0.69
