stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.92,0,0.55,0,0.76,0,1.32
3dpf,3.87,0,0,0.4,0.67,0,0.41
5dpf,0.92,0,0.79,0,2.69,0.61,4.99
10dpf,1.93,0.91,1.2,0,0,0.54,0.4
