stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1.7,1.5,1.26,0.72,3.04,0
3dpf,3.07,0,0.41,0,1.79,0,0,0
5dpf,3.18,1.29,0.72,0,1.92,0,0,0.45
10dpf,2.17,0,0.91,0,0,0,0,0.5
