stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.09,2.3,1.43,0,0,1.87,1,34.96
3dpf,20.11,0.74,0.45,0.63,2.2,0,0.32,14.18
5dpf,6.67,3.55,3.51,0,3.67,1.03,0,30.5
10dpf,12.13,1.84,0,0,1.64,0,0,17.63
