stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,290.47,10.43,12.32,0,38.33,0,11.3,117.85,0
12hpf,2285.54,23.84,11.46,8.4,97.84,20.99,122.98,841.77,291.79
14hpf,12.77,3.49,0,0,0,2.64,7.13,12.92,2.51
2dpf,1.09,0,0,0,2.54,1.29,0,0,0
3dpf,2.37,0,0,0,0,1.17,0,0,0
5dpf,0,0,0,0,0,0.42,0,0,0
10dpf,0.84,0,1.32,0,0,1.62,0,0.63,0
