stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.92
2dpf,0,0,0,0.62
3dpf,2.13,0.5,0.68,2.1
5dpf,0.43,0,0.45,12.85
10dpf,3.45,0,0,1.1
