stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,3.67,0,0,0,0
2dpf,0,0,11.22,0,0,0,0
5dpf,2.26,0,41.64,0,2.8,1.04,9.86
10dpf,0,0.41,38.2,3.18,0,0,0
