stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.72,0,1.09,0,1.63
3dpf,2.11,0,1.59,0,0
5dpf,0,0.5,1.34,0.37,0.85
10dpf,3.8,0,0,0,0
