stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.26,0.82,0,1.36,0,0,0
3dpf,11.18,0,0.89,0,0,0,0.46
5dpf,2.52,0,0.33,5.64,0.99,0.52,2.68
10dpf,10.99,0,1.47,4.15,0,0,0
