stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.12,0.63,0.76,0,0.65,0,0
3dpf,1.88,0,0,1.25,0,0.39,0
5dpf,0,1.71,0,1.59,0.84,1.87,1.93
10dpf,2.92,0,0,0,0,0,0.4
