stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
12hpf,0,2.55,0,0
14hpf,0,0,0,3.53
24hpf,0,3.68,0,0.91
3dpf,0,0,1.61,0
5dpf,0.83,0,0,0
