stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,32.13,0.51,0,2.78,6.62,2.22,0.9,3.22
3dpf,3.26,0,0,0,3.37,0.51,0,0
5dpf,2.27,0.49,0.5,0.97,8.43,0,0.38,0.62
10dpf,104.49,3.76,2.87,1.88,18.16,0.63,3.81,2.94
