stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0.9,0,0,0,0,0,0,0
2dpf,9.79,2.09,0.48,2.9,5.21,4.43,2.04,0.48,3.85,13.57
3dpf,22.57,8.03,0.83,2.54,5.2,11.66,1.17,0,1.35,2.23
5dpf,19.61,0.9,4.02,19.21,3.54,57.13,3.43,1.37,14.36,35.48
10dpf,70.68,15.64,2.39,15.32,6.63,28.25,2.6,0,6.59,9.56
