stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.62,0,0,1.27,0.6,0,0,3.93
3dpf,4,0,0,0,0.42,0,0,0.29
5dpf,0,0,0,0,1.19,0,1.94,2.51
10dpf,2.85,0.46,0.81,0.43,1.74,0.6,0.87,2.38
