stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,5.43,0,0,0,4.78
24hpf,0,0,0,0,22.46,0,0,0,0
2dpf,0,0,0,0,0,0.49,0,0,0.86
3dpf,2.5,0,0,0,6.15,4.47,0,0,0
5dpf,0,0,0,0,7.6,0.85,0.31,0,0
10dpf,18.1,9.32,2.22,1.76,73.08,5.52,0,1.76,2.16
