stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,19.91,0,1.05,4.38,6.72,3.24,0,1.61
3dpf,51.59,0,0.87,0.42,8.11,0,0,0.33
5dpf,13.19,0,0,1.16,30.12,2.87,1.01,2.07
10dpf,30.44,1.31,3.82,0,9.97,2.16,0.93,1.48
