stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,2.61,0,0,0,0,0
2dpf,3.02,0,5.6,2.65,0.96,3.33,0,1.68
3dpf,8.52,0,2.1,0,0.58,0,0,0
5dpf,0.81,0,12.14,1.34,2.3,6.92,0.51,0
10dpf,24.28,0.38,8.31,0,1.65,8.73,0,0
