stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.61,0,0,0
3dpf,0,1.98,0,0,0
5dpf,0,1.55,0.47,0.94,0.8
10dpf,2.43,4.45,0,0,0
