stage,central_nervous_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.46,0,0,0,0,0
3dpf,1.21,0.66,0.76,0,0,0
5dpf,0,0,2.21,0.3,1.55,0.32
10dpf,1.15,0,0.71,0,0,0
