stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,705.83,29.68,0,0,127.81,0,0,57.66,429.96,295.48
12hpf,1616.22,83.45,1.97,71.85,387.49,77.67,1.9,151.91,786.6,539.71
14hpf,296.34,5.32,6.12,41.9,37.16,61.02,2.55,23.75,113.87,160.51
16hpf,318.04,24.65,22.48,46.4,81.5,64.1,7.17,24.57,182.76,126.61
19hpf,466.33,3.43,3.89,45.75,41.29,8.75,12.08,7.41,55.27,170.04
24hpf,635.34,3.9,32.25,64.64,107.73,77.24,30.3,8.71,192.48,121.63
2dpf,1290.48,22.85,98.38,142.86,398.47,729.55,135.59,17.04,267.2,404.08
3dpf,2312.24,29.19,55.14,51.12,49.68,605.08,12.73,0,41.32,100.87
5dpf,233.94,42.07,141.57,125.58,45.53,613.29,47.84,34.37,105.09,500.71
10dpf,621.08,73.54,100.16,119.6,37.04,383.34,26.21,0.71,53.62,93.32
