stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.18,0,0,0,0,0.63
3dpf,6.33,0.72,0.34,0,0.29,0
5dpf,3.56,1.39,0.45,0,0,0.37
10dpf,9.96,1.36,0,1.23,0,0
