stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,0,0,1.43,0
3dpf,4.76,0.63,0,0
5dpf,0,0,1.18,0.81
10dpf,1.54,0,0.77,0
