stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.63
16hpf,0,0,0,0,0,0,0,1.8
24hpf,0,0,0,0,0,0,0,0.91
2dpf,40.55,0,5.9,1.76,0,0,0.55,4.85
3dpf,24.56,0,4.19,0.52,0,0,0,2.74
5dpf,40.01,0,1.71,2.19,0.73,0.36,1.57,13.23
10dpf,16.41,2,5.1,2.73,0.38,0,0,1.28
