stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.88,0,0
2dpf,0,1.98,0.7,0.63,1.15,0,0,0,0.92
3dpf,5.09,0,0,1.73,3.72,0,0,0,0.69
5dpf,6.74,1.11,0.73,0,0.37,0,0,0.81,0
10dpf,25.03,3.54,0,0,5.03,0.38,0,0,3.49
