stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,845.32,27.36,0,0,157.75,0,0,33.49,271.78,244.48
12hpf,216.23,7.87,0,1.84,51.39,7.98,1.99,101.99,81.73,61.18
14hpf,435,0,0,25.59,65.09,21.8,0,130.61,145.24,92.31
16hpf,171.84,11.83,1.89,7.38,30.34,8.17,0,93.95,85.71,68.87
19hpf,317.77,5.16,0,1.84,24.22,5.32,3.21,76,23.18,28.12
24hpf,234.58,2.91,0,7.72,43.81,14.83,4.38,13.79,64.25,25.74
2dpf,690.15,7.66,20.09,93.61,252,367.87,52.52,12.36,118.47,189.2
3dpf,741.49,12.13,1.43,17.85,30.76,242.11,9.4,0,32.9,72.07
5dpf,313,30.7,32.11,115.29,69.32,598.83,68.87,50.56,113.07,443.54
10dpf,875.18,44.3,9.82,50.94,21.7,285.98,27,0.38,45.09,103
