stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,5.47,0,0,0,1.52,0.67,0,0.41
5dpf,0,0,0,0.97,0,0,0,0
10dpf,84.77,3.05,4.45,0.57,0.93,14.1,1.51,2.61
