stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.01,0,0.48,0,6.5,0,0,69.9
3dpf,2.15,0,0.59,0,4.76,0,0,8.5
5dpf,2.92,0,11.34,0.93,6.56,0,2.47,82.56
10dpf,1.32,0.53,16.01,0,1.77,1.53,0,14.5
