stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,37.08,30.19,0,19.25,0,12,9.64
16hpf,0,0,0,0,0,0,1.76
19hpf,3.27,0,0,0,0,0,0
2dpf,0,0,0,0,0,0,1.09
3dpf,2.9,0,0.41,0,0.35,0,0
5dpf,0,0,0,0,0.7,0,0.31
10dpf,0.39,0,0,0,1.86,0,0
