stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,195.07,0,0,1.5,0,0,0,2.98,2.72
2dpf,563.09,0,1.18,1.53,7.26,0.52,3.23,5.9,1.57
3dpf,15.9,0.81,0,0,0.47,0,0,0,0
5dpf,1.04,0,0,0,0,0,0,0,0
10dpf,1.88,0.93,0,0,1.53,0,0,0.57,0
