stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.63,0,0,0,0.54,0,0,0,20.35
3dpf,3.5,0.62,0,0.41,1.94,0,0,0,4.44
5dpf,6.23,3.44,1.4,0.62,9.59,0.63,0.29,0.46,34.61
10dpf,16.9,0,0,0,1.17,0.42,0,0,9.02
