stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.34,0,0,0.72,0,0,2.02,0
3dpf,15.52,0,0,0.5,0,4.63,0,0.32
5dpf,0.83,0.33,0.47,0.76,0,1.89,1.25,0.94
10dpf,13.63,0,0.48,1.78,0.52,7.45,1.1,0
