stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.66,0.51,0,0,0,0,0,0.88
3dpf,44.57,2.38,0,0.31,8.2,0,0,0.74
5dpf,2.53,1.96,0.6,0.67,5.61,0.45,1.5,0.84
10dpf,72.1,8.71,0,0.61,8.29,0,0,1.77
