stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
24hpf,0.86,0,0,0,0
2dpf,9.73,0,0,0.76,0.48
3dpf,1.45,0,0.64,0,0
5dpf,7.46,0.98,0,0,3.07
10dpf,3.45,0.45,0,0,0
