stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,3.11,0.78,0.77,0
3dpf,5.36,10.61,0,0.32,15.52,0,0
5dpf,0.65,18.59,0.43,1.02,11.84,0.86,3.45
10dpf,10.72,38.42,0,0.59,13.63,0,0.45
