stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
12hpf,1.77,0,0,0,0,0,0,0,0
14hpf,0,0,0,0,0,0,0,0,11.14
16hpf,5.32,0,0,0,0,0,0,2.31,0
19hpf,0,0,0,0,0,0,0,0,5.92
2dpf,10.05,0,0,0.62,0,3.22,0,0,46.02
3dpf,7.82,0,0,0,0,1.94,0,0,2.61
5dpf,12.48,3.46,1.47,0.4,0.82,6.54,0.72,0,27.34
10dpf,4.31,1.44,0,0.55,0,2.75,0,0,5.49
