stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.19,0,0,0,0,0,0,0,0,0
12hpf,3.99,0,0,0,0,0,0,8.16,0,0
14hpf,7.59,0,0,2.47,0,0,0,7.73,2.7,40.67
16hpf,6.94,0,10.09,0,4.21,1.69,0,1.87,3.48,7.35
19hpf,11.99,0,4.11,0,1.61,0,1.85,4.55,0,118.75
24hpf,13.65,0,105.9,1.71,3.68,0.82,1.04,0,1.77,13.94
2dpf,253.44,2.6,95.4,54.88,118.97,155.2,40.72,2.64,39.68,318.87
3dpf,294.38,6.36,30.29,11.84,8.03,66.88,1.37,0,9.53,134.75
5dpf,93.95,23.72,109.76,88.54,23.19,155.87,17.43,2.11,29.15,321.8
10dpf,468.03,91.65,108.5,51.79,10.53,65.01,11.5,0,9.45,172.07
