stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,5.33,0
2dpf,0,5.49,5.07,5.03,3.06,0
3dpf,4.03,0.67,6.3,5.91,1.41,0
5dpf,0.85,1.95,0.74,21.87,3.55,0.46
10dpf,0,5.01,1.06,5.74,1.45,0
