stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,97.18,0,0,0,0,0,0
2dpf,0,0,63.64,0,0,2.75,2.25,2.74,3.57
3dpf,6.06,0,9.25,0,0.56,4.5,0,0,0.46
5dpf,0.31,0,202.58,0,0.51,4.98,0,0,1.96
10dpf,11.19,3.05,173.48,1.91,1.24,5.09,0,1.16,1.48
