stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,9.8,0,0,0,0,0,0,0
12hpf,71.1,3.08,0,0,0,0,1.96,0
14hpf,50.36,0,0,0,0,0,0,0
16hpf,30.34,0,0,0,0,0,0,0
19hpf,20.57,0,0,0,0,0,0,0
24hpf,14.52,0,0,0,0.91,0,0,0
2dpf,142.61,1.91,3.01,1.89,2.22,0.55,2.72,3.49
3dpf,24.17,0,0.51,0,0.35,0,0,0
5dpf,9.68,0.43,0,0.97,0,0,0,0
10dpf,18.5,0,0,0.4,0.76,0,0,0
