stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,26.91,17.29,0,53.92,3.82,11.8,1.95,23.27
14hpf,46.27,0,2.42,24.69,0,0,0,5.39
16hpf,16.82,10.46,2.04,37,1.84,0,0,17.9
19hpf,27.51,0,0,1.85,0,0,0,10.51
24hpf,29.98,2.97,2.11,13.73,0.88,0,0.86,6.15
2dpf,6.39,0,0,6.5,8.84,0,0.8,4.68
3dpf,2.4,0,0,0,7.79,0,0.82,1
5dpf,1.32,0,0,0.44,5.49,0,2.93,0.42
10dpf,2.24,0,0.71,0,0,0,0,2.44
