stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm
10hpf,0,17.28,0,1749.29
12hpf,0,0,0,489.97
14hpf,0,0,0,129.98
16hpf,0,0,0,94.09
19hpf,0,0,0,35.7
24hpf,0,0,0,14.61
5dpf,0,0,1.73,0
10dpf,0.72,0,0.41,0
