stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,1.81,0,0,0,0,0,0
2dpf,6.62,0,0,6.02,4.35,31.62,1.74
3dpf,8.54,0,0,0.29,5.14,0.68,0
5dpf,2.8,0.82,1.82,0.43,3.71,0.89,1.79
10dpf,39.06,0,0,0,8.48,0,2.73
