stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.32,0,0,0,0,0,0,0
3dpf,59.29,0,0,0,2.01,0.34,0,0
5dpf,5.96,0,0.63,0.68,5.61,0,2.28,0.74
10dpf,277.25,2.91,2.99,0,3.61,1.24,2.89,3.3
