stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,5.87,0,0.83,0,1.77,12.17
3dpf,22.63,2.09,6.3,0,0.47,0,0,1.71
5dpf,12.95,3.26,6.12,1.91,12.13,1.94,0.37,38.47
10dpf,6.27,6.56,2.11,2.31,0.89,0,0,16.86
