stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,11823.95,97.44,17.48,0,1693.29,161.14,0,218.87,4087.47,4123.44
12hpf,10840.01,211.57,46.14,304.22,2803.61,457.9,26.46,457.23,3975.76,3420.42
14hpf,10495.92,112.77,335.63,477.28,1975.48,922.92,165.52,125.83,3573.64,3414.73
16hpf,12450.79,407.59,757.35,782.31,4186.09,1687.18,387.92,452.27,5220.47,5814.61
19hpf,14023.92,92.07,200.09,414.3,2083.38,858.09,325.36,110.98,1582.77,4431.81
24hpf,8024.72,187.69,332.35,671,3529.04,1474.8,253.85,62.86,1898.72,1998.2
2dpf,5627.51,77.18,222.16,671.87,2902.04,4362.55,478.45,74.29,1440.51,1554.56
3dpf,17614.84,89.36,104.96,238.84,344.15,5110.15,143.87,1.06,377.7,512.19
5dpf,1743.93,128.37,331.04,659.65,418.81,5009.85,307.05,235.63,820.46,1843.33
10dpf,5698.36,143.16,338.25,495.1,336.17,5186.27,221.67,7.58,636.33,449.85
