stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0.87,0,0,0
2dpf,0.66,0.5,0,0,1.03,0
3dpf,0,0,0.43,0,0,0
5dpf,1.62,0.55,0,1.03,0,1.04
10dpf,2.53,0,0,1.16,0,0
