stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.86,0,1.87,1.88,0,0.74
3dpf,20.8,0.3,0.51,0,0,0
5dpf,0,0,0,0.65,0.87,0
10dpf,6.71,0,0,1.34,0,0
