stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,2.67,0,0,0,0,0,0,0
14hpf,0,6.91,0,0,0,0,0,0,0
16hpf,0,101.84,0,0,0,0,6.33,2.1,1.63
19hpf,0,31.77,0,0,0,0,0,0,0
24hpf,2.71,75.27,0,1.09,1.98,0,19,3.86,0.85
2dpf,5.91,1.6,0,0,2.45,5.36,10,2.25,0
3dpf,1.82,0,1.95,0,0.77,4.22,0,1.77,0.86
5dpf,3.81,0,1.11,1.32,0,2.62,0,1.04,18.03
10dpf,1.51,1.31,0,0.69,0,0.5,0,0.7,12.66
