stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,2.9,0,0.57,1.66,0,1.28,0.53
3dpf,1.04,0,0.48,0,1.53,0,0,0
5dpf,0.36,2.76,0,0,4.37,0.32,0.56,0.48
10dpf,2.82,2.58,0,0,1.33,0,0,0
