stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1.33
2dpf,1.53,0,0,0.66,0.62,0,0,4.2
3dpf,0.29,0,0,0.79,10.81,0,0,3.94
5dpf,4.28,2.05,0,0,8.47,0.51,0,25.62
10dpf,0,0,0.8,0.86,10.37,0,1.05,2.21
