stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,2.97,0
16hpf,0,0,0,0,0,1.73,0
19hpf,0,0,0,0,0,0,1.96
24hpf,0.95,0,0,2.26,0,5.73,14.91
2dpf,0,0,0,1.39,0,2.03,5.46
3dpf,3.82,0.34,2.01,0,0.72,1.73,12.82
5dpf,0.35,0,5.45,0.55,8.3,0.46,256.08
10dpf,5.41,0,3.62,0,0,0,15.77
