stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.95,0,0,0
3dpf,2.46,0,0,0.81,0,0.56,0.41
5dpf,1.2,0,0.93,0.7,0.56,0,0
10dpf,2.22,2.08,0,0,0,0,0
