stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2,0.55,0,2.92,0,0.64
3dpf,1.98,0,0,0,0,0
5dpf,0.65,1.04,0.7,0.8,0.45,0.85
10dpf,0,0,0,0,1.31,0
