stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,58.85,0,0,0,0,8.39,0,0,0,0
12hpf,20.92,0,0,0,196.01,16.64,0,8.47,288.19,2.14
14hpf,169.41,0,0,29.66,365.9,0,0,0,898.9,0
16hpf,84.01,0,1.87,0,322.37,47.88,0,8.33,652.2,3.05
19hpf,123.84,0,0,5.03,35.97,13.93,0,0,240.62,34.87
24hpf,102.11,0,0,0.82,50.85,6.81,0,0,171.49,1.23
2dpf,170.85,1.89,4.19,1.65,123.52,28.63,5.15,0,239.9,16.23
3dpf,707.66,1.63,2.79,2.31,1.41,14.61,0,0,91.38,2.5
5dpf,38.66,0.68,3.22,2.74,6.38,19.05,0,0,76.7,9.22
10dpf,211.31,0,0.68,6.4,0,4.11,0,0,18.94,2.66
