stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.92,1.21,0,32.82
3dpf,5.46,1.46,0,0,0.72,0,0,5.48
5dpf,0,0,1.22,0.54,2.57,0,1.13,43.18
10dpf,2.9,0.96,0,0,0.87,0,0,16.76
