stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0.9,2.64,0,0.69
3dpf,78.04,0,0.6,0,1.44,0,0
5dpf,2.88,0.45,0,0,5.18,0.91,1.47
10dpf,66.06,0,0,0,0.44,0.59,0
